timestamp,usage_percentage,efficiency,power_consumption,occupancy,natural_light,status
2025-08-07 21:38:03.445224,81.46525806839873,85.61036557974802,95.50909310960776,0.6693338465134233,0.664711296951809,high_usage
2025-08-07 21:43:03.445224,60.53780730909651,86.62970710342158,52.444504758196274,0.7205106022296821,0.6985538550234806,high_usage
2025-08-07 21:48:03.445224,60.24842392410277,85.39925977792018,61.85381514223311,0.7153932381125885,0.5552591661636476,optimal
2025-08-07 21:53:03.445224,70.5433809834016,91.43164551173412,84.48543503093073,0.6855102935577797,0.24179170134922048,optimal
2025-08-07 21:58:03.445224,78.65446961379504,94.22170615309639,65.31345547508022,0.8146939041762673,0.5962301567958426,high_usage
2025-08-07 22:03:03.445224,77.99614890026373,87.46094298071425,68.89648417261829,0.3095606472157717,0.4214612384435812,high_usage
2025-08-07 22:08:03.445224,70.16187315135404,96.84350361027107,70.26112300095477,0.7478339360282538,0.44668175206492067,high_usage
2025-08-07 22:13:03.445224,73.00169151539514,93.81467876729923,71.10772662332506,0.8801339955998762,0.5891725938140726,optimal
2025-08-07 22:18:03.445224,73.29381822852554,89.61745663278666,59.46194166237111,0.7653223723098455,0.5227765112073546,normal
2025-08-07 22:23:03.445224,73.0830296223733,93.59469009079201,81.75525204841661,0.7328200807645995,0.786166776225172,normal
2025-08-07 22:28:03.445224,82.13820820624883,97.48769917986644,76.35089635212164,0.6773227249410317,0.5352480601659753,optimal
2025-08-07 22:33:03.445224,61.11296578272698,95.28841821430791,50.02016118035665,0.682201186214111,0.20639987004793814,high_usage
2025-08-07 22:38:03.445224,87.07262621900395,95.73908314753231,94.18823490912335,0.74681685281895,0.24140023722170864,optimal
2025-08-07 22:43:03.445224,66.23687419662281,85.47513647795084,68.88096423446709,0.8207066384954829,0.38224103538347853,normal
2025-08-07 22:48:03.445224,84.27771388381578,95.59732594529514,72.95111244294291,0.5111021575170989,0.6816673135232201,high_usage
2025-08-07 22:53:03.445224,86.35694216379275,94.64817544017274,72.20404048004187,0.5801753600469147,0.12728422473267584,optimal
2025-08-07 22:58:03.445224,85.51868183469826,90.82740386036275,76.73392486753413,0.5991180127974851,0.748640588425309,optimal
2025-08-07 23:03:03.445224,15.116684578711046,96.21258763183387,13.764686727368069,0.5846952586650758,0.4394383402470645,optimal
2025-08-07 23:08:03.445224,23.32804957176565,94.33762524811759,21.70432975800181,0.32599114315136063,0.6116910786020862,normal
2025-08-07 23:13:03.445224,24.60751138571137,97.82285922131445,23.25069558615241,0.5334142337172593,0.3304870759781563,normal
2025-08-07 23:18:03.445224,17.147127199412385,88.53051377798762,15.250029926171974,0.5641643414595776,0.5899433705005421,high_usage
2025-08-07 23:23:03.445224,12.514368387696521,94.87235895705531,11.353919577216072,0.7625313948177876,0.6109236115669393,optimal
2025-08-07 23:28:03.445224,10.520634748601053,92.95752394854969,9.045403187901922,0.8140275526262641,0.6300297121373573,high_usage
2025-08-07 23:33:03.445224,18.121565438737697,89.97319675006828,14.968262737471994,0.46287479108094004,0.26488226038669627,high_usage
2025-08-07 23:38:03.445224,12.392964788963837,88.34476288666596,14.062925881915998,0.7123862900671137,0.7061262831538996,high_usage
2025-08-07 23:43:03.445224,12.975684943475132,93.82454723191186,13.418718198362278,0.520304793132233,0.31353591941981585,optimal
2025-08-07 23:48:03.445224,27.072518987700462,94.28587669407746,23.806330948842458,0.3737791636983793,0.41543437707566466,normal
2025-08-07 23:53:03.445224,27.75306105456388,89.44189661334232,32.86698025814168,0.5199451072186885,0.49689501371594946,normal
2025-08-07 23:58:03.445224,19.897147225240154,88.87343692892199,20.30553135296287,0.8333341926599518,0.43140310194526765,high_usage
2025-08-08 00:03:03.445224,20.912813753216426,89.73672910289818,23.732169865742335,0.4675280957584246,0.3719139492764708,high_usage
2025-08-08 00:08:03.445224,15.00111710610579,94.71215840388365,14.491049976533311,0.6909676120259906,0.34077771491177455,normal
2025-08-08 00:13:03.445224,15.122414777824137,88.2364779860213,13.454552446263362,0.30149973913746564,0.689299744334036,optimal
2025-08-08 00:18:03.445224,14.089946105933574,94.34340241367985,16.063216645737818,0.3316761187798476,0.5418972961588172,high_usage
2025-08-08 00:23:03.445224,25.847552329456953,90.03336076308727,27.23541821286473,0.40000702225923923,0.15515472845311462,normal
2025-08-08 00:28:03.445224,16.69559862421106,86.00508054325314,18.53181829073887,0.6031184455688583,0.3430509394993877,optimal
2025-08-08 00:33:03.445224,18.286320033545543,93.31009816383117,20.96565915443038,0.8082674630262576,0.4702645963326314,normal
2025-08-08 00:38:03.445224,17.60885436191136,88.97012047946538,14.956240365288004,0.8654210039803227,0.534672303878858,optimal
2025-08-08 00:43:03.445224,14.19008221055331,96.43742260318588,15.505616593581559,0.8132231370864098,0.21752068387469609,optimal
2025-08-08 00:48:03.445224,10.144283673553682,86.33711637388963,8.842428311486056,0.8605690952851985,0.4093037913355946,optimal
2025-08-08 00:53:03.445224,18.77926342982409,97.09209869787988,18.495403309275826,0.6678797373774341,0.3637594413720705,optimal
2025-08-08 00:58:03.445224,26.202720942918884,91.09595892682516,25.684757874846774,0.332172410535087,0.3069777898757805,high_usage
2025-08-08 01:03:03.445224,28.008626126829007,92.13650120708456,32.922403472328455,0.6499773852931578,0.5558905721263263,normal
2025-08-08 01:08:03.445224,29.504783204916293,86.29906800711987,33.407317161254106,0.7711308271249041,0.2416885628514915,normal
2025-08-08 01:13:03.445224,20.01484752071802,97.82025723533204,19.533503558587725,0.4735444755756115,0.22571205699929298,optimal
2025-08-08 01:18:03.445224,18.34632295793938,88.42013266700441,16.653883579882546,0.5126528282851706,0.7519752274047735,high_usage
2025-08-08 01:23:03.445224,14.378415520280077,93.60828996128133,17.05004360297733,0.7680866957247852,0.16893589114683155,optimal
2025-08-08 01:28:03.445224,23.389679901494333,92.84224476976313,22.40518050158522,0.8375766875105681,0.7259061098975254,high_usage
2025-08-08 01:33:03.445224,23.037816958949964,90.32321364365336,20.893032383477482,0.49934971092929237,0.7248885968884331,optimal
2025-08-08 01:38:03.445224,20.883052161044443,97.82565160774729,24.476563001726838,0.8742238022743323,0.5642268780725125,high_usage
2025-08-08 01:43:03.445224,26.756350530581404,87.69099335910047,24.026329394683767,0.7442226075988314,0.6725926033678257,normal
2025-08-08 01:48:03.445224,14.226044601786024,96.8486407591387,14.295138754804087,0.4881191743046612,0.4591303641006308,optimal
2025-08-08 01:53:03.445224,24.67277448145132,85.9678785741723,21.573999082737384,0.8329302962966163,0.6369478842690497,normal
2025-08-08 01:58:03.445224,11.096691557838954,93.82639064397478,9.43159844168715,0.3808181906816028,0.7690527191683074,high_usage
2025-08-08 02:03:03.445224,17.878059923158446,96.87249193931743,16.40822559408595,0.7735779553518363,0.49882106831019535,normal
2025-08-08 02:08:03.445224,26.873496924298653,96.00440843889771,30.529332553637495,0.34691571081460343,0.780048014014606,high_usage
2025-08-08 02:13:03.445224,19.32274287786265,97.9559486555553,16.105653584697244,0.3846385764712789,0.20154087430706974,normal
2025-08-08 02:18:03.445224,26.708610052639678,90.65121310476655,30.029638480550247,0.6348416713325109,0.17120610512605539,normal
2025-08-08 02:23:03.445224,24.40749842231005,94.78703823333436,27.79928679359588,0.4279440872714858,0.6420030113526376,optimal
2025-08-08 02:28:03.445224,23.78499240408066,90.2479815360982,20.785942963271562,0.3684390515343544,0.7023261004468134,normal
2025-08-08 02:33:03.445224,12.375559896313124,97.38005632159211,12.793913402459992,0.7142413451068219,0.33712257381530786,high_usage
2025-08-08 02:38:03.445224,22.63505590328508,91.37483951174929,26.40263456297663,0.7608093812487366,0.2958340599035879,normal
2025-08-08 02:43:03.445224,25.55207970380095,95.74062399103673,23.05022691740428,0.7004410141370128,0.7011622182970881,normal
2025-08-08 02:48:03.445224,19.377013261342924,89.43115581352541,19.290500526365232,0.8568422874406798,0.2998262111282071,normal
2025-08-08 02:53:03.445224,20.455240506394873,91.21908607521495,23.09534812345142,0.32844796466002857,0.4908895940597535,normal
2025-08-08 02:58:03.445224,10.648418834424865,94.90469002060071,10.923509546643475,0.5997260461386162,0.16929436107527546,high_usage
2025-08-08 03:03:03.445224,22.253448795472305,93.18134749578456,19.630237823619467,0.7234061735522728,0.26243756650981365,normal
2025-08-08 03:08:03.445224,14.642497213006232,88.64055356759954,12.004149231564352,0.708051577223129,0.29585054026252233,normal
2025-08-08 03:13:03.445224,14.705901400574035,94.05748482227972,14.752761479103535,0.7311194115387588,0.4818516773316922,optimal
2025-08-08 03:18:03.445224,14.73835824806766,96.93356736358943,12.151244706550932,0.443793842283268,0.6686234585703216,high_usage
2025-08-08 03:23:03.445224,12.646401147939327,86.47164035082189,12.918312555016692,0.5174445926291464,0.2542313589988193,high_usage
2025-08-08 03:28:03.445224,26.161384234526988,88.33137336685033,29.51814035535443,0.5941164619289694,0.18158218011425414,optimal
2025-08-08 03:33:03.445224,24.78181630996148,86.29591309224092,28.59224480393506,0.7858658406616623,0.15792419310825662,optimal
2025-08-08 03:38:03.445224,27.368883047338276,96.7194517770761,26.882972265210903,0.46854011905614484,0.4857250031898672,high_usage
2025-08-08 03:43:03.445224,21.617710006009798,88.69479636375576,19.197183014769195,0.6618871726321561,0.18229081714518697,high_usage
2025-08-08 03:48:03.445224,20.63153082034028,88.90285144039163,19.73963123347618,0.8676593363485712,0.41032291153208644,optimal
2025-08-08 03:53:03.445224,18.57977481468984,93.56515576979118,22.28021614610936,0.5791743773203353,0.425949893844768,optimal
2025-08-08 03:58:03.445224,26.259664498698335,90.92794118501077,23.96011455964224,0.4314459710847477,0.4098239912117322,normal
2025-08-08 04:03:03.445224,15.561970042579283,87.56027553547865,15.899144149910049,0.7418827084471935,0.5350152167715099,high_usage
2025-08-08 04:08:03.445224,27.11012443281666,94.63752967976458,32.28991504104417,0.48688550057069824,0.591371646717483,high_usage
2025-08-08 04:13:03.445224,14.849618475631846,86.96498395450627,12.243092796863257,0.40261407196545107,0.2664494724701598,optimal
2025-08-08 04:18:03.445224,22.756518554676763,91.1880940024612,23.833222278390274,0.35003772963448665,0.16843167515676882,optimal
2025-08-08 04:23:03.445224,16.873057419865894,89.4964747810467,15.889560339856452,0.5354514419054895,0.2553283587565942,optimal
2025-08-08 04:28:03.445224,27.20875610211551,90.92767890129606,32.57447632151256,0.7234159801740263,0.19250917363810482,high_usage
2025-08-08 04:33:03.445224,24.54934479126547,85.84406622840947,21.144240456310374,0.8926744233118176,0.4586798186612565,normal
2025-08-08 04:38:03.445224,25.393183388987367,89.0138115161844,28.400628070900133,0.4654403460480794,0.7172952697144158,high_usage
2025-08-08 04:43:03.445224,22.259381595536034,85.09898275403526,21.46685777603821,0.5908173192237065,0.14975850543473265,optimal
2025-08-08 04:48:03.445224,23.58877043626981,85.68573887866445,25.975744879702493,0.43870832188111364,0.3145486024234231,normal
2025-08-08 04:53:03.445224,24.113057677701484,88.27844952700949,28.278764919662965,0.3299410847996106,0.47843188056022445,high_usage
2025-08-08 04:58:03.445224,21.09200387614198,95.74158750508764,19.85798511321119,0.3653409909183,0.7654108646676372,optimal
2025-08-08 05:03:03.445224,13.776935583062404,85.45126933839157,12.937627224114417,0.5338057458742229,0.1227250350846736,normal
2025-08-08 05:08:03.445224,26.172436966701586,94.13470552096727,28.99263565744514,0.7872520386513635,0.2929979277184527,optimal
2025-08-08 05:13:03.445224,27.3129999634709,87.35333767784662,28.90126878102399,0.7859413189154099,0.4046105549370629,high_usage
2025-08-08 05:18:03.445224,19.51992836347764,92.38157248338118,15.732829911982764,0.48116996269376566,0.2352169826313696,normal
2025-08-08 05:23:03.445224,12.194898780043586,89.859650335262,11.862981534768853,0.4908253356252581,0.49530569731883933,optimal
2025-08-08 05:28:03.445224,18.868102492627663,97.30768825327135,15.938182682429584,0.38705082618774067,0.6065328565820087,high_usage
2025-08-08 05:33:03.445224,28.507024795731727,89.68906626186026,22.925424486144365,0.3633391363689292,0.5781348237582483,optimal
2025-08-08 05:38:03.445224,18.57324180916948,89.54074972446338,17.067597241089462,0.8121519678225659,0.10465200716506005,optimal
2025-08-08 05:43:03.445224,19.91789482691474,89.33314495757871,21.139827938376193,0.5814530163414591,0.5250541284401163,high_usage
2025-08-08 05:48:03.445224,11.52846145163203,94.16547091701064,12.403178406637629,0.5049944504680386,0.45711718797069634,normal
2025-08-08 05:53:03.445224,15.515244129840347,97.4362706178428,15.249900754235197,0.5420550629370755,0.33040682499611906,optimal
2025-08-08 05:58:03.445224,25.396596483809386,89.78153180423024,21.131918062041816,0.7038746200807138,0.4458773781585309,normal
2025-08-08 06:03:03.445224,77.49351673417397,96.64953958704302,85.93385223494285,0.707211043139617,0.7841298925251363,optimal
2025-08-08 06:08:03.445224,82.14216673047659,93.88012883631968,70.01532896677757,0.39087843342623446,0.5247808235294841,optimal
2025-08-08 06:13:03.445224,73.48809735597689,97.15917717371313,69.78821422459868,0.32971984763007645,0.6003010192872729,normal
2025-08-08 06:18:03.445224,71.16481936226957,90.80550276147042,57.34056137626679,0.8063577713199248,0.44990804024742415,optimal
2025-08-08 06:23:03.445224,61.65419150329109,93.49354812082544,73.7987150462402,0.5940248728071746,0.2780167521336867,normal
2025-08-08 06:28:03.445224,73.74944130755748,89.4586855385001,71.03768797584651,0.5460844499838078,0.416470877562091,high_usage
2025-08-08 06:33:03.445224,81.43013689528274,90.242126539281,67.50694990092514,0.5694341107226701,0.7727579836509202,optimal
2025-08-08 06:38:03.445224,67.2626068579829,96.80784497725566,60.53567857647827,0.47925423716740473,0.3526065653227528,high_usage
2025-08-08 06:43:03.445224,79.25133975592529,93.18309932881505,88.66159978770175,0.46375764437976286,0.43036566597221904,optimal
2025-08-08 06:48:03.445224,68.02633180620472,86.75561761847369,59.81236687778518,0.3744728980556041,0.6513447286605207,high_usage
2025-08-08 06:53:03.445224,68.04314345077171,88.60630313924017,66.41267382288581,0.4183147382276135,0.645029151369036,optimal
2025-08-08 06:58:03.445224,77.73452724668468,91.11449413275496,73.67230226800929,0.3042238350638399,0.6399638448167988,normal
2025-08-08 07:03:03.445224,75.57008409414013,93.50918439390784,60.52278363551943,0.8917700960547923,0.4359598508937037,normal
2025-08-08 07:08:03.445224,62.614669695925656,96.351739022032,53.09266463078348,0.5709938304169409,0.2449276968286642,high_usage
2025-08-08 07:13:03.445224,84.83298015488614,94.02532966340044,76.8577426299633,0.8087658745677055,0.703526377546713,high_usage
2025-08-08 07:18:03.445224,83.46557287643937,96.92730046462692,93.38189280272218,0.6941414497667695,0.15357176533578337,optimal
2025-08-08 07:23:03.445224,69.8792858169686,85.22310908014097,81.17926153572729,0.35372850278368173,0.4473435563148781,high_usage
2025-08-08 07:28:03.445224,82.21424313770473,87.8654044039217,84.18777870686439,0.779529999429421,0.49947155201405113,optimal
2025-08-08 07:33:03.445224,61.11629100261039,90.43464490404341,65.49150933574103,0.7577587295411548,0.5169350067532386,normal
2025-08-08 07:38:03.445224,61.98812117106215,95.31475021889138,55.975952599511544,0.3605999730443003,0.43158350900588915,optimal
2025-08-08 07:43:03.445224,76.91010162448833,95.64277570938714,86.4737670917469,0.47058120262312375,0.47631652282958115,normal
2025-08-08 07:48:03.445224,72.82686027551675,93.02723598967795,68.02166009150267,0.5739156603379918,0.512694888091081,optimal
2025-08-08 07:53:03.445224,60.54451629092664,97.26761288422685,66.44248585670104,0.6231660081215424,0.14655251746690603,optimal
2025-08-08 07:58:03.445224,74.29747936217069,88.11086707227072,81.29933060464158,0.6391971246974628,0.4087406228507593,normal
2025-08-08 08:03:03.445224,84.2623222757405,95.009023417533,74.82979402403855,0.5977941827833332,0.21901278167150612,optimal
2025-08-08 08:08:03.445224,68.99630113201513,91.40544742596454,78.91510531300224,0.7383362722386924,0.1606975407070544,optimal
2025-08-08 08:13:03.445224,81.24469035628758,87.19672597824912,91.19157094408314,0.7085057168767119,0.30428302784315164,high_usage
2025-08-08 08:18:03.445224,84.43176425731323,86.71112703458479,80.45491086928644,0.43894862989205674,0.7763416511172652,high_usage
2025-08-08 08:23:03.445224,85.27953074462334,90.2911038118936,73.07226830918133,0.840283721996949,0.6774952111439784,high_usage
2025-08-08 08:28:03.445224,72.6908199541877,92.80115039222414,62.32303068005532,0.5790534031938472,0.707826747917841,optimal
2025-08-08 08:33:03.445224,64.3108444538225,86.15462396660476,53.60396076171153,0.4647133507926112,0.42936513832918466,optimal
2025-08-08 08:38:03.445224,89.07517168513544,85.88470943124634,101.14760713995688,0.4113521457897508,0.5070359231886684,normal
2025-08-08 08:43:03.445224,88.18382002871691,96.82528630231862,75.46305191024645,0.7967873222575635,0.14108677346234286,optimal
2025-08-08 08:48:03.445224,77.10222334909001,92.23413143811673,82.18633441951712,0.4017137805225376,0.6096411181895179,high_usage
2025-08-08 08:53:03.445224,60.858541132267064,89.9203962370716,64.05218639981858,0.6771114170916372,0.4098685054090696,optimal
2025-08-08 08:58:03.445224,63.946243339312424,87.43835135286419,55.03317207385269,0.47109112150949284,0.49066714351717056,normal
2025-08-08 09:03:03.445224,60.75762314382523,88.37886730020521,62.14745003481472,0.5913261983358853,0.7794173335739228,optimal
2025-08-08 09:08:03.445224,87.10340770546753,97.36760777360823,77.18097613621543,0.5839908947164952,0.4194935261687215,optimal
2025-08-08 09:13:03.445224,63.86594056124416,95.85187548402277,57.669327550235266,0.33905618862775655,0.2573280741459443,high_usage
2025-08-08 09:18:03.445224,63.943349697913675,87.49187953255255,56.453308995721684,0.36669912517260816,0.691767158493753,optimal
2025-08-08 09:23:03.445224,68.83443593354741,97.37412837046772,58.74209110452048,0.5315013508947126,0.2552984616738695,optimal
2025-08-08 09:28:03.445224,85.08145213948771,90.53072282868285,86.8336046688764,0.5606342982961836,0.11169698914869752,high_usage
2025-08-08 09:33:03.445224,79.45906598661145,86.24001224809173,87.19902739112533,0.5033985893129539,0.6226017465536985,optimal
2025-08-08 09:38:03.445224,86.36869153894952,89.77152865375214,78.75451944735649,0.4943271294032453,0.5772847870363766,normal
2025-08-08 09:43:03.445224,74.49735088267336,88.75802625823202,76.47522353400437,0.3891990621402755,0.39682642253759837,optimal
2025-08-08 09:48:03.445224,71.03572680017336,92.87041957022466,78.265477894942,0.8656563366404135,0.7252742172750674,normal
2025-08-08 09:53:03.445224,76.50367980128607,88.32575904262512,73.89304749249692,0.7039192654839991,0.4413219439934616,optimal
2025-08-08 09:58:03.445224,79.57877438674109,96.12103571760275,76.3102076820208,0.6597174269815511,0.5844016148543649,optimal
2025-08-08 10:03:03.445224,68.25799508048424,93.90928826634234,74.01488284896266,0.5171127697116398,0.5155828446178607,high_usage
2025-08-08 10:08:03.445224,68.08579027877094,91.88223390293592,77.97434938222315,0.4218247844522353,0.6049228476270474,optimal
2025-08-08 10:13:03.445224,63.369491061243394,93.8636174389132,62.02963760239235,0.3197710921756639,0.4314038913967563,high_usage
2025-08-08 10:18:03.445224,85.39288142839972,97.05972198121052,75.68627558391843,0.4801612498419904,0.4415456662358104,normal
2025-08-08 10:23:03.445224,73.4630162676417,97.25085141959087,71.04091767416864,0.8681579320703543,0.23136211110090335,normal
2025-08-08 10:28:03.445224,83.77225864751388,96.25355083708477,91.83179632053498,0.5340540426368356,0.10338087890107661,optimal
2025-08-08 10:33:03.445224,79.91448959059026,88.26089673690109,75.37080062001198,0.3088628636481556,0.39680747704693775,high_usage
2025-08-08 10:38:03.445224,71.598376181445,96.83701337821601,80.663827463738,0.3865464371226906,0.2632839343521772,high_usage
2025-08-08 10:43:03.445224,87.65348451853865,96.72328977790437,79.61643086144237,0.4559355865770487,0.7725015907764543,optimal
2025-08-08 10:48:03.445224,74.47430717154464,91.25953597712785,73.96633512163065,0.8207597185296642,0.2969474300013457,high_usage
2025-08-08 10:53:03.445224,81.20375562328556,92.11997690794642,82.460741206747,0.7816748396066557,0.25105947775559123,high_usage
2025-08-08 10:58:03.445224,80.38998912965445,85.59136717297028,73.80473451509373,0.6139069075751511,0.7139190074763678,normal
2025-08-08 11:03:03.445224,85.99140219127284,95.83023145351068,88.8253926856311,0.5184257897100522,0.3379137082100049,normal
2025-08-08 11:08:03.445224,71.74077759694234,91.92135969066793,63.271125021246206,0.47002011795549004,0.618862875202538,normal
2025-08-08 11:13:03.445224,72.04888294507846,91.44671155185928,60.56436482047473,0.7024126243735582,0.559805235269814,optimal
2025-08-08 11:18:03.445224,86.44741832668946,86.0505584856771,83.69728433691293,0.8100091588487499,0.3640477080483915,optimal
2025-08-08 11:23:03.445224,81.42626064892949,88.67384682468263,86.59281819269843,0.6962993242504698,0.5613319645599416,high_usage
2025-08-08 11:28:03.445224,61.89370892748682,85.96881673383217,69.39704063956077,0.7833034304772206,0.6248961684336402,optimal
2025-08-08 11:33:03.445224,60.589238312090316,97.94827982043711,56.625169648301956,0.662041543382631,0.28606234434121547,normal
2025-08-08 11:38:03.445224,80.15902728265503,87.37672577607974,72.57846258058002,0.7888834004370733,0.13880597836243702,high_usage
2025-08-08 11:43:03.445224,87.6381272425646,90.37947243546428,76.24843504024588,0.43114747226146577,0.20639487201632556,normal
2025-08-08 11:48:03.445224,69.06695715411065,92.9611258437617,59.098489188341404,0.7926982951788146,0.44295776999955994,optimal
2025-08-08 11:53:03.445224,63.037341298096884,97.49424964375828,59.60985945000615,0.32634951661900824,0.30542146909840545,optimal
2025-08-08 11:58:03.445224,75.89511162479818,89.13495109618948,77.80981617110638,0.49307553634679424,0.29739539433903045,high_usage
2025-08-08 12:03:03.445224,77.01437727411718,94.57587098884771,81.5709939805042,0.5958309689366609,0.583616948278007,normal
2025-08-08 12:08:03.445224,81.42833558109325,89.82014718825044,97.42818621281589,0.6885887755733545,0.17194497085924998,normal
2025-08-08 12:13:03.445224,69.03511850867733,85.07397442475512,71.8538855679938,0.33336877881457005,0.6866384768746518,optimal
2025-08-08 12:18:03.445224,70.6998593485017,89.89476736111297,61.9565464346739,0.6967028141390181,0.3215226325877278,normal
2025-08-08 12:23:03.445224,77.82023590723028,85.74561216071962,82.34808452687936,0.3769323536398178,0.43790509499646546,normal
2025-08-08 12:28:03.445224,83.55972129528797,91.93454656674884,84.1574134648287,0.5763227387400991,0.7301775266994097,normal
2025-08-08 12:33:03.445224,89.33667116572606,88.35431498059891,73.01633607298679,0.6545492394067877,0.7024646741759745,optimal
2025-08-08 12:38:03.445224,75.73068515578146,86.05731257890989,70.79567588317671,0.8082323350631782,0.26101864445911427,normal
2025-08-08 12:43:03.445224,81.19614695768111,92.55296243767002,89.77369143544936,0.547330861914259,0.34636695643974724,normal
2025-08-08 12:48:03.445224,77.47011306088422,93.83424442266734,66.38917729181757,0.6072114933955481,0.4517135059667754,high_usage
2025-08-08 12:53:03.445224,79.81153536432616,89.30578818780855,79.36866394638895,0.8738881309794202,0.40885248081249126,normal
2025-08-08 12:58:03.445224,86.8277670493477,94.16856601689558,72.08638790880705,0.6095980075552028,0.5356316496765093,high_usage
2025-08-08 13:03:03.445224,80.26569962088452,85.3119595328617,84.69948152922731,0.7464483816707987,0.5885820932005401,high_usage
2025-08-08 13:08:03.445224,65.16110389554908,97.2466488109197,75.82128323257271,0.8953839410302271,0.4751449052569744,optimal
2025-08-08 13:13:03.445224,68.14447180374354,91.35452046429894,68.47579292112654,0.5872578169212936,0.467118989043794,high_usage
2025-08-08 13:18:03.445224,67.61422915876501,88.01455613416363,60.33325749243548,0.6359969053590453,0.46991619205762214,high_usage
2025-08-08 13:23:03.445224,67.78964084001875,96.98575968184142,77.54759738312009,0.7544302593738317,0.13165716979888506,normal
2025-08-08 13:28:03.445224,71.35765535460449,97.85572977597839,77.14560411531818,0.503218386894057,0.7170795211640159,optimal
2025-08-08 13:33:03.445224,60.743502720731385,93.10564056316079,57.33995596466184,0.6194188344711222,0.7142714617042036,optimal
2025-08-08 13:38:03.445224,77.52715798909,95.03905423062722,63.796369004980455,0.5632853522941188,0.4971327385493376,high_usage
2025-08-08 13:43:03.445224,67.66753421482075,96.71656808973714,66.63362185410666,0.6867422646664121,0.30813997852043956,high_usage
2025-08-08 13:48:03.445224,62.17741822476484,89.7339035678926,59.76720700022683,0.4569425644250916,0.34689765936940875,normal
2025-08-08 13:53:03.445224,74.66912971879852,90.8956206226284,64.81475478566124,0.32402398789351,0.405508388501133,optimal
2025-08-08 13:58:03.445224,64.6590875880174,92.72609436559713,75.03026151448694,0.3594736453574242,0.20419946494293761,optimal
2025-08-08 14:03:03.445224,86.07560441201036,92.28191219211527,82.82074252571158,0.8570576670409515,0.5026213186719989,normal
2025-08-08 14:08:03.445224,69.60583780312943,94.13221670316226,67.72702382784868,0.531829476314642,0.7678290563964025,optimal
