timestamp,alerts,access_attempts,camera_status,system_health,uptime,status
2025-08-07 23:13:03.487356,0,135,1,99.08421591420148,0.9927857093573907,secure
2025-08-07 23:18:03.487356,0,80,1,93.50036728170049,0.9948601689434282,secure
2025-08-07 23:23:03.487356,0,67,1,98.85893990569808,0.9882794152805445,secure
2025-08-07 23:28:03.487356,0,113,1,99.47646025120059,0.9874046866355695,secure
2025-08-07 23:33:03.487356,0,54,1,94.58445788061135,0.9926294564016924,secure
2025-08-07 23:38:03.487356,0,87,1,93.47600493411056,0.9892271137796509,secure
2025-08-07 23:43:03.487356,0,123,1,91.32529731176656,0.9981769328610897,secure
2025-08-07 23:48:03.487356,0,82,1,97.68256120457424,0.9989636875571849,secure
2025-08-07 23:53:03.487356,0,103,1,95.61738825143553,0.9820453496867525,secure
2025-08-07 23:58:03.487356,0,134,1,91.7177607105372,0.9874539634007597,secure
2025-08-08 00:03:03.487356,0,116,1,93.19932174441308,0.9840904266547238,secure
2025-08-08 00:08:03.487356,0,52,1,92.23273003718762,0.9924786161551826,secure
2025-08-08 00:13:03.487356,0,76,1,91.9368366134906,0.9864702997634559,secure
2025-08-08 00:18:03.487356,0,129,1,96.8288012727115,0.99055625828065,secure
2025-08-08 00:23:03.487356,0,141,1,92.6400112554386,0.9881936645133611,secure
2025-08-08 00:28:03.487356,0,86,1,98.95718862931152,0.9943204196458159,secure
2025-08-08 00:33:03.487356,0,85,1,90.65876244101656,0.9897169569703888,secure
2025-08-08 00:38:03.487356,0,61,1,92.97779848101176,0.990121647041414,secure
2025-08-08 00:43:03.487356,0,100,1,92.57922040299954,0.986954860395544,secure
2025-08-08 00:48:03.487356,0,68,1,95.75635569862499,0.9840024646566314,secure
2025-08-08 00:53:03.487356,0,111,1,94.3486787772481,0.9956414307916173,secure
2025-08-08 00:58:03.487356,0,128,1,95.35777234694832,0.9942221487818004,secure
2025-08-08 01:03:03.487356,0,146,1,95.45437899735117,0.9921021223146771,secure
2025-08-08 01:08:03.487356,0,119,1,97.20854549932412,0.9854026366490527,secure
2025-08-08 01:13:03.487356,0,136,1,91.93208686217264,0.9975958489564581,secure
2025-08-08 01:18:03.487356,0,54,1,91.02171939065053,0.9946934285863698,secure
2025-08-08 01:23:03.487356,0,114,1,92.70402851900316,0.9955773832496441,secure
2025-08-08 01:28:03.487356,0,51,1,99.74744223470398,0.9918443013278077,secure
2025-08-08 01:33:03.487356,0,63,1,98.84766565942907,0.9825063939450903,secure
2025-08-08 01:38:03.487356,0,86,1,96.94802154738834,0.9969707312979885,secure
2025-08-08 01:43:03.487356,0,75,1,91.11679957419604,0.9952236334550207,secure
2025-08-08 01:48:03.487356,0,136,1,96.6366780945435,0.9882733846108154,secure
2025-08-08 01:53:03.487356,0,146,1,90.42458959535645,0.997816285892229,secure
2025-08-08 01:58:03.487356,0,135,1,94.95497642730041,0.9826191182305745,secure
2025-08-08 02:03:03.487356,0,132,1,93.0137637445725,0.9837338275644166,secure
2025-08-08 02:08:03.487356,0,145,1,97.27377828161893,0.9889288859481482,secure
2025-08-08 02:13:03.487356,0,93,1,97.57406173075123,0.9975610916620015,secure
2025-08-08 02:18:03.487356,0,110,1,96.35900601863469,0.9975410533439593,secure
2025-08-08 02:23:03.487356,0,78,1,91.53429069954225,0.9961536745863694,secure
2025-08-08 02:28:03.487356,0,56,1,96.89884269923016,0.9971975851689012,secure
2025-08-08 02:33:03.487356,0,124,1,98.27150809142321,0.9907025294300623,secure
2025-08-08 02:38:03.487356,1,144,1,94.93879313062175,0.9926631206079494,alert
2025-08-08 02:43:03.487356,0,148,1,99.77462307293696,0.9891249798694252,secure
2025-08-08 02:48:03.487356,0,110,1,94.96262868865102,0.9880499628604213,secure
2025-08-08 02:53:03.487356,0,93,1,97.71590515661998,0.9815214503994594,secure
2025-08-08 02:58:03.487356,0,67,1,97.60861339269717,0.9956238594318916,secure
2025-08-08 03:03:03.487356,0,91,1,92.84849501866513,0.9822673081998309,secure
2025-08-08 03:08:03.487356,0,66,1,99.67190224450354,0.9975986553521571,secure
2025-08-08 03:13:03.487356,0,146,1,96.55239338001917,0.9864081807706983,secure
2025-08-08 03:18:03.487356,0,62,1,96.47930440859655,0.9990783217360878,secure
2025-08-08 03:23:03.487356,0,70,1,98.55902170148704,0.9879518677420311,secure
2025-08-08 03:28:03.487356,0,115,1,93.08902310091247,0.9813018577895983,secure
2025-08-08 03:33:03.487356,0,129,1,99.75151528681783,0.9956322297262831,secure
2025-08-08 03:38:03.487356,0,98,1,90.20464091457318,0.9900838160038542,secure
2025-08-08 03:43:03.487356,0,104,1,94.40977632233431,0.981092633319737,secure
2025-08-08 03:48:03.487356,0,71,1,91.0880946359286,0.9802013067457489,secure
2025-08-08 03:53:03.487356,0,127,1,91.54294101301396,0.9914786855810336,secure
2025-08-08 03:58:03.487356,0,104,1,95.10373666566326,0.9825042988193395,secure
2025-08-08 04:03:03.487356,0,52,1,97.01243525798773,0.9941268673228981,secure
2025-08-08 04:08:03.487356,0,114,1,99.77643846377451,0.9910959201039518,secure
2025-08-08 04:13:03.487356,0,50,1,91.0551242522885,0.9916894946583794,secure
2025-08-08 04:18:03.487356,0,87,1,92.64310024489622,0.9892480648692665,secure
2025-08-08 04:23:03.487356,0,105,1,99.45902825315906,0.981228576882479,secure
2025-08-08 04:28:03.487356,0,143,1,91.73334378722242,0.9911318182252641,secure
2025-08-08 04:33:03.487356,0,80,1,91.4512307615372,0.9836442491517554,secure
2025-08-08 04:38:03.487356,0,147,1,96.48998214833001,0.9879983079676794,secure
2025-08-08 04:43:03.487356,0,55,1,98.97889922216706,0.9804430248742244,secure
2025-08-08 04:48:03.487356,1,145,1,97.45723489814658,0.9983861085135205,alert
2025-08-08 04:53:03.487356,0,71,1,94.56793632464667,0.9801008748609394,secure
2025-08-08 04:58:03.487356,0,77,1,92.0474565469849,0.9804901567128238,secure
2025-08-08 05:03:03.487356,0,70,1,94.12793286990974,0.9826639627200011,secure
2025-08-08 05:08:03.487356,0,138,1,97.53038964915892,0.9986717263230659,secure
2025-08-08 05:13:03.487356,0,52,1,92.15275863271621,0.9821256916260486,secure
2025-08-08 05:18:03.487356,0,143,1,94.16723246911077,0.988188227994806,secure
2025-08-08 05:23:03.487356,0,146,1,93.56868999572451,0.9994394744831266,secure
2025-08-08 05:28:03.487356,0,85,1,96.45307033709872,0.9835228132308577,secure
2025-08-08 05:33:03.487356,0,68,1,90.96514034318865,0.9856254525471821,secure
2025-08-08 05:38:03.487356,0,85,1,96.85496974663009,0.9825259947322494,secure
2025-08-08 05:43:03.487356,0,70,1,96.3705854713777,0.984920564374829,secure
2025-08-08 05:48:03.487356,0,101,1,98.45632913533127,0.9864381503644,secure
2025-08-08 05:53:03.487356,0,133,1,97.64954497117732,0.9852171215694422,secure
2025-08-08 05:58:03.487356,0,89,1,96.32428613311843,0.9862910340374168,secure
2025-08-08 06:03:03.487356,0,104,1,91.51224504439378,0.9896921958527819,secure
2025-08-08 06:08:03.487356,0,114,1,97.04014904705579,0.9932435396558962,secure
2025-08-08 06:13:03.487356,0,97,1,95.33969322008184,0.9945359190953226,secure
2025-08-08 06:18:03.487356,0,146,1,92.91356201554329,0.988239077517785,secure
2025-08-08 06:23:03.487356,0,142,1,95.5300861748804,0.9839989903468019,secure
2025-08-08 06:28:03.487356,0,83,1,92.00900402236266,0.9992271565211135,secure
2025-08-08 06:33:03.487356,0,61,1,96.07138892654578,0.9800699096105795,secure
2025-08-08 06:38:03.487356,0,105,1,92.85471358833455,0.9836033665731281,secure
2025-08-08 06:43:03.487356,0,64,1,91.19090746706813,0.9880470085646376,secure
2025-08-08 06:48:03.487356,0,129,1,91.14826142747276,0.9851128844500708,secure
2025-08-08 06:53:03.487356,0,138,1,98.01933187314641,0.9827326762448637,secure
2025-08-08 06:58:03.487356,0,124,1,97.95237356769076,0.989419991975544,secure
2025-08-08 07:03:03.487356,0,119,1,99.16937187198636,0.9924611677049828,secure
2025-08-08 07:08:03.487356,0,72,1,97.21269646945002,0.9887748055983572,secure
2025-08-08 07:13:03.487356,0,78,1,99.78453241977648,0.9847604413841795,secure
2025-08-08 07:18:03.487356,0,65,1,99.26272421764354,0.9992027748649878,secure
2025-08-08 07:23:03.487356,0,60,1,90.3094422134581,0.9980847384281365,secure
2025-08-08 07:28:03.487356,0,121,1,92.63386790949022,0.9828833235996902,secure
2025-08-08 07:33:03.487356,0,128,1,90.80269559136862,0.9993255623729524,secure
2025-08-08 07:38:03.487356,0,98,1,93.48493812808766,0.9920003231376365,secure
2025-08-08 07:43:03.487356,0,125,1,96.32595012281013,0.9955576555036723,secure
2025-08-08 07:48:03.487356,0,118,1,97.76802082661031,0.9911667325592203,secure
2025-08-08 07:53:03.487356,0,150,1,98.15229127343066,0.9895530678930755,secure
2025-08-08 07:58:03.487356,0,131,1,98.78873201803506,0.982172838978502,secure
2025-08-08 08:03:03.487356,0,105,1,99.35530378120995,0.9928866172310118,secure
2025-08-08 08:08:03.487356,0,137,1,96.76531031009053,0.9886571392635216,secure
2025-08-08 08:13:03.487356,0,113,1,98.0475970514663,0.9817750167818381,secure
2025-08-08 08:18:03.487356,0,122,1,92.0720785999889,0.9807573629169096,secure
2025-08-08 08:23:03.487356,0,64,1,93.34394293613546,0.9913650731801195,secure
2025-08-08 08:28:03.487356,0,142,1,97.09001511523014,0.9991884060446108,secure
2025-08-08 08:33:03.487356,0,80,1,97.94639565536941,0.9890964327131258,secure
2025-08-08 08:38:03.487356,0,133,1,97.62173569361916,0.9977277880284786,secure
2025-08-08 08:43:03.487356,0,148,1,98.99383644613677,0.9936750962904519,secure
2025-08-08 08:48:03.487356,0,92,1,94.95135783959923,0.985503264105792,secure
2025-08-08 08:53:03.487356,0,82,1,90.2500716523992,0.993789431102524,secure
2025-08-08 08:58:03.487356,0,54,1,92.27885041779429,0.9869637570864885,secure
2025-08-08 09:03:03.487356,0,134,1,95.6467889934081,0.9883930854928684,secure
2025-08-08 09:08:03.487356,0,140,1,94.83343869007672,0.9978466238660597,secure
2025-08-08 09:13:03.487356,0,139,1,92.03145046069713,0.9921403082189998,secure
2025-08-08 09:18:03.487356,0,92,1,93.5243883895052,0.9808105536294262,secure
2025-08-08 09:23:03.487356,0,120,1,90.23379982846183,0.9919404206632574,secure
2025-08-08 09:28:03.487356,0,56,1,97.24547481834291,0.9862341508594141,secure
2025-08-08 09:33:03.487356,0,59,1,98.5105758131391,0.9842730513082253,secure
2025-08-08 09:38:03.487356,0,55,1,94.58030027849605,0.9970619267652265,secure
2025-08-08 09:43:03.487356,0,97,1,98.75408374822415,0.9940704315243252,secure
2025-08-08 09:48:03.487356,0,141,1,90.50258055197502,0.9839493857665481,secure
2025-08-08 09:53:03.487356,0,89,1,95.68744119341457,0.9885796067427044,secure
2025-08-08 09:58:03.487356,0,127,1,96.55975192467342,0.9944469652576691,secure
2025-08-08 10:03:03.487356,0,117,1,93.42555389964576,0.9900728217962537,secure
2025-08-08 10:08:03.487356,0,122,1,98.54517681904507,0.9898298537462437,secure
2025-08-08 10:13:03.487356,0,127,1,90.43176949870983,0.9866270231460255,secure
2025-08-08 10:18:03.487356,0,67,1,91.93195375470893,0.9890184576301285,secure
2025-08-08 10:23:03.487356,0,67,1,93.19499714234443,0.9919222876849482,secure
2025-08-08 10:28:03.487356,0,146,1,97.42518092551997,0.981304434198846,secure
2025-08-08 10:33:03.487356,0,63,1,91.12386343491968,0.98371811162048,secure
2025-08-08 10:38:03.487356,0,51,1,93.63684963055505,0.9823291413326833,secure
2025-08-08 10:43:03.487356,0,50,1,96.3706645137475,0.9831901623251122,secure
2025-08-08 10:48:03.487356,0,95,1,97.84470707971968,0.9818797952005147,secure
2025-08-08 10:53:03.487356,0,139,1,94.2613844949911,0.9930320303080525,secure
2025-08-08 10:58:03.487356,0,53,1,98.64355307661643,0.998061343044951,secure
2025-08-08 11:03:03.487356,0,57,1,97.04337212804103,0.9856512735463513,secure
2025-08-08 11:08:03.487356,0,128,1,92.19697941798881,0.987562738088354,secure
2025-08-08 11:13:03.487356,0,116,1,97.51842122635476,0.986515239391779,secure
2025-08-08 11:18:03.487356,0,130,1,97.3792367031251,0.9852389371420043,secure
2025-08-08 11:23:03.487356,0,87,1,97.08819638146826,0.9944200860294663,secure
2025-08-08 11:28:03.487356,0,73,1,94.11908869450691,0.9891977841297022,secure
2025-08-08 11:33:03.487356,0,131,1,92.9139917456823,0.9927904755738908,secure
2025-08-08 11:38:03.487356,0,143,1,90.97839660212054,0.9807160153396113,secure
2025-08-08 11:43:03.487356,0,95,1,95.11437257606559,0.9838385382494447,secure
2025-08-08 11:48:03.487356,0,120,1,91.11913204334375,0.9803786159578056,secure
2025-08-08 11:53:03.487356,0,101,1,98.19492030639455,0.9984001592444376,secure
2025-08-08 11:58:03.487356,0,137,1,95.82399590417532,0.9956712602552513,secure
2025-08-08 12:03:03.487356,0,75,1,96.84192341595386,0.9826531544459115,secure
2025-08-08 12:08:03.487356,0,106,1,92.89997664599434,0.9919655904095084,secure
2025-08-08 12:13:03.487356,0,140,1,98.68221754101508,0.9977192702431431,secure
2025-08-08 12:18:03.487356,0,67,1,93.7820156847181,0.9972778733624665,secure
2025-08-08 12:23:03.487356,0,57,1,95.6213778144147,0.987846893894358,secure
2025-08-08 12:28:03.487356,0,98,1,95.12782119444263,0.9803484502607478,secure
2025-08-08 12:33:03.487356,0,115,1,96.68200943427144,0.9939085743910143,secure
2025-08-08 12:38:03.487356,0,109,1,95.65710279462114,0.9873774905966372,secure
2025-08-08 12:43:03.487356,0,123,1,94.349313099362,0.9803751235443948,secure
2025-08-08 12:48:03.487356,0,107,1,94.62728360334185,0.9999636403041657,secure
2025-08-08 12:53:03.487356,0,129,1,99.3529622137065,0.9822694080765754,secure
2025-08-08 12:58:03.487356,0,97,1,99.22100700361808,0.9879417765320461,secure
2025-08-08 13:03:03.487356,0,72,1,97.59328803153207,0.9818220618527633,secure
2025-08-08 13:08:03.487356,0,103,1,95.98226117615842,0.9890883446341132,secure
2025-08-08 13:13:03.487356,0,72,1,90.44522520123262,0.9863434796907729,secure
2025-08-08 13:18:03.487356,0,93,1,96.05313989517761,0.9835754676289952,secure
2025-08-08 13:23:03.487356,0,109,1,91.9115420351426,0.990854668496468,secure
2025-08-08 13:28:03.487356,0,124,1,95.51512884440211,0.9974907832604714,secure
2025-08-08 13:33:03.487356,0,150,1,95.78634316084988,0.9832444920589967,secure
2025-08-08 13:38:03.487356,0,142,1,97.51840176158358,0.998995578412119,secure
2025-08-08 13:43:03.487356,0,117,1,96.86869212355833,0.9904466227206412,secure
2025-08-08 13:48:03.487356,0,115,1,93.40674339534294,0.9950526337075462,secure
2025-08-08 13:53:03.487356,0,101,1,97.26343749410574,0.9812004624106664,secure
2025-08-08 13:58:03.487356,0,123,1,95.01786483763034,0.9801622786581137,secure
2025-08-08 14:03:03.487356,0,109,1,90.23642545040853,0.995938495428708,secure
2025-08-08 14:08:03.487356,0,75,1,93.4647437130698,0.9975699108460205,secure
2025-08-08 14:13:03.487356,0,75,1,95.35506537313589,0.988544275361435,secure
2025-08-08 14:18:03.487356,0,105,1,97.6072217596082,0.9982946277707073,secure
2025-08-08 14:23:03.487356,0,58,1,91.3400607878681,0.999159740139806,secure
2025-08-08 14:28:03.487356,0,134,1,94.13710944706035,0.9806699843253084,secure
2025-08-08 14:33:03.487356,0,70,1,91.52420787466028,0.9852136555102862,secure
2025-08-08 14:38:03.487356,0,147,1,99.20761357051892,0.9980797411226516,secure
2025-08-08 14:43:03.487356,0,142,1,95.78705366806133,0.9880330738084983,secure
2025-08-08 14:48:03.487356,0,65,1,90.58837432826348,0.9913103826200788,secure
2025-08-08 14:53:03.487356,0,121,1,96.72017470617757,0.9911776793600493,secure
2025-08-08 14:58:03.487356,0,55,1,98.57588874237305,0.9956405365752551,secure
2025-08-08 15:03:03.487356,0,86,1,91.6275802708435,0.9963162953952438,secure
2025-08-08 15:08:03.487356,0,89,1,98.3324631642758,0.9860985866342787,secure
2025-08-08 15:13:03.487356,0,127,1,95.58521847632156,0.9857421707953279,secure
2025-08-08 15:18:03.487356,0,61,1,94.68217066855162,0.9902565332401966,secure
2025-08-08 15:23:03.487356,0,120,1,98.27159708851681,0.9995395937804318,secure
2025-08-08 15:28:03.487356,0,74,1,94.85395403832685,0.9861314562980302,secure
2025-08-08 15:33:03.487356,0,79,1,92.79397646678092,0.9960716930611012,secure
2025-08-08 15:38:03.487356,0,68,1,95.4346077452077,0.9888396477764605,secure
2025-08-08 15:43:03.487356,0,72,1,92.91075881067324,0.9974544907029926,secure
2025-08-08 15:48:03.487356,0,79,1,99.01853094312412,0.9899868185992908,secure
2025-08-08 15:53:03.487356,0,80,1,90.42705611506001,0.9993663112336175,secure
2025-08-08 15:58:03.487356,0,146,1,97.01851804645057,0.9907737541480037,secure
2025-08-08 16:03:03.487356,0,119,1,93.84395450631236,0.9841932465415727,secure
2025-08-08 16:08:03.487356,0,99,1,95.61847704154428,0.9884048663787844,secure
2025-08-08 16:13:03.487356,0,118,1,93.5175295640716,0.9803724034668367,secure
2025-08-08 16:18:03.487356,0,87,1,96.22061131471948,0.9895934833822024,secure
2025-08-08 16:23:03.487356,0,101,1,92.6891159717646,0.9951291768594304,secure
2025-08-08 16:28:03.487356,0,82,1,94.47934482450655,0.9922943472750599,secure
2025-08-08 16:33:03.487356,0,71,1,90.03912468870897,0.9944597333473355,secure
2025-08-08 16:38:03.487356,0,68,1,90.02178572645907,0.9991371700454726,secure
2025-08-08 16:43:03.487356,0,74,1,98.95460697147355,0.983029770591541,secure
2025-08-08 16:48:03.487356,0,131,1,99.36609906605618,0.9898943757487881,secure
2025-08-08 16:53:03.487356,0,92,1,97.28445501527698,0.993404006713834,secure
2025-08-08 16:58:03.487356,0,120,1,93.80668596130134,0.9970282117891782,secure
2025-08-08 17:03:03.487356,0,107,1,94.00762958907077,0.997965786899261,secure
2025-08-08 17:08:03.487356,0,109,1,90.81788940051509,0.9925524078563548,secure
2025-08-08 17:13:03.487356,0,65,1,94.7649675356818,0.9839679976716066,secure
2025-08-08 17:18:03.487356,0,99,1,99.58642924313807,0.9856234848310966,secure
2025-08-08 17:23:03.487356,0,99,1,93.98256476733447,0.9875856220082878,secure
2025-08-08 17:28:03.487356,0,91,1,90.75841696590922,0.9898906250611972,secure
2025-08-08 17:33:03.487356,0,111,1,93.40874929157005,0.986869933288198,secure
2025-08-08 17:38:03.487356,0,108,1,99.16242574835582,0.9935246750533109,secure
2025-08-08 17:43:03.487356,0,137,1,96.87929610673406,0.9807437586022453,secure
2025-08-08 17:48:03.487356,0,111,1,93.46516250058832,0.9882856406958461,secure
2025-08-08 17:53:03.487356,0,53,1,95.09515186918213,0.998947896687013,secure
2025-08-08 17:58:03.487356,0,65,1,99.8599315788183,0.99963656969297,secure
2025-08-08 18:03:03.487356,0,105,1,98.87469443217576,0.9869936120641339,secure
2025-08-08 18:08:03.487356,0,141,1,92.04695974248548,0.9861718382081006,secure
2025-08-08 18:13:03.487356,0,123,1,97.61484171563686,0.9814236905942916,secure
2025-08-08 18:18:03.487356,0,122,1,92.96500844085203,0.9917679768368834,secure
2025-08-08 18:23:03.487356,0,127,1,97.58548746240068,0.9992235676581582,secure
2025-08-08 18:28:03.487356,0,88,1,91.47474497177394,0.9867823675602736,secure
2025-08-08 18:33:03.487356,0,116,1,92.76571786523286,0.9842087190268582,secure
2025-08-08 18:38:03.487356,0,117,1,99.40819199884191,0.9930778753573501,secure
2025-08-08 18:43:03.487356,0,101,1,90.58276250435142,0.9852395390209732,secure
2025-08-08 18:48:03.487356,0,74,1,97.60196962402163,0.9849545422911443,secure
2025-08-08 18:53:03.487356,0,83,1,95.02152933481561,0.9902827816406092,secure
2025-08-08 18:58:03.487356,0,108,1,95.75077829586158,0.9903337436939863,secure
2025-08-08 19:03:03.487356,0,135,1,99.13416271859504,0.9834954282821587,secure
2025-08-08 19:08:03.487356,0,71,1,96.27039370444085,0.9917598861596991,secure
2025-08-08 19:13:03.487356,0,137,1,99.7966450758915,0.9806905241606849,secure
2025-08-08 19:18:03.487356,0,82,1,91.63041748887223,0.9850519036207926,secure
2025-08-08 19:23:03.487356,0,97,1,96.32542505905354,0.9847329716479388,secure
2025-08-08 19:28:03.487356,0,109,1,98.5990489790302,0.9833742860232227,secure
2025-08-08 19:33:03.487356,0,87,1,98.76445386351028,0.9870106504043028,secure
2025-08-08 19:38:03.487356,0,136,1,90.6614892811971,0.9882062319711168,secure
2025-08-08 19:43:03.487356,0,107,1,93.75612659756777,0.9996321771799569,secure
2025-08-08 19:48:03.487356,0,132,1,91.39692490414201,0.9839453315259951,secure
2025-08-08 19:53:03.487356,0,75,1,97.15234896440457,0.9946474236545074,secure
2025-08-08 19:58:03.487356,0,78,1,95.17754217560118,0.9879827510867843,secure
2025-08-08 20:03:03.487356,0,98,1,91.49042455496132,0.9990236995228909,secure
2025-08-08 20:08:03.487356,0,86,1,90.70350355987539,0.9821861397749879,secure
2025-08-08 20:13:03.487356,0,54,1,96.74458453617142,0.9972928302473059,secure
2025-08-08 20:18:03.487356,0,82,1,97.49497341674488,0.9985489056509835,secure
2025-08-08 20:23:03.487356,0,146,1,97.24462016569498,0.9809440735550943,secure
2025-08-08 20:28:03.487356,0,132,1,92.88318240795458,0.9970809078168541,secure
2025-08-08 20:33:03.487356,0,64,1,96.426330697577,0.9809641868612852,secure
2025-08-08 20:38:03.487356,0,55,1,95.55043910284724,0.9961604659966995,secure
2025-08-08 20:43:03.487356,0,71,1,91.7028768832543,0.9926676713352949,secure
2025-08-08 20:48:03.487356,0,82,1,99.94670557120921,0.9955888396970203,secure
2025-08-08 20:53:03.487356,0,123,1,90.31675297869695,0.9920480399597521,secure
2025-08-08 20:58:03.487356,0,145,1,94.44787423534315,0.9923947859195565,secure
2025-08-08 21:03:03.487356,0,144,1,95.63002860072535,0.9923398683022058,secure
2025-08-08 21:08:03.487356,0,82,1,92.95711681778823,0.9998464251824604,secure
2025-08-08 21:13:03.487356,0,112,1,91.46212148968155,0.99740951744124,secure
2025-08-08 21:18:03.487356,0,78,1,95.18196887169483,0.992229766811091,secure
2025-08-08 21:23:03.487356,0,115,1,93.91864680344383,0.9823670221359572,secure
2025-08-08 21:28:03.487356,0,106,1,95.90901144847858,0.9869069846160673,secure
2025-08-08 21:33:03.487356,0,68,1,93.17568091654866,0.9879852277442306,secure
2025-08-08 21:38:03.487356,0,149,1,99.38595646323783,0.9861760678482602,secure
2025-08-08 21:43:03.487356,0,84,1,99.84627005723492,0.9876493630265469,secure
2025-08-08 21:48:03.487356,0,116,1,92.19239443449959,0.9909615073395883,secure
2025-08-08 21:53:03.487356,0,52,1,92.28560600660985,0.9996472912879346,secure
2025-08-08 21:58:03.487356,0,119,1,94.70796637102261,0.9959059168451253,secure
2025-08-08 22:03:03.487356,0,86,1,94.08263531972014,0.9863816110595722,secure
2025-08-08 22:08:03.487356,0,68,1,99.64020830252764,0.9863155990368422,secure
2025-08-08 22:13:03.487356,0,64,1,99.9834638759013,0.9941807824738587,secure
2025-08-08 22:18:03.487356,0,78,1,99.42472543296732,0.9867567710783338,secure
2025-08-08 22:23:03.487356,0,144,1,98.34127274133051,0.9838966551767752,secure
2025-08-08 22:28:03.487356,0,142,1,92.72336843772595,0.9849675472037225,secure
2025-08-08 22:33:03.487356,0,117,1,92.60336478917999,0.9877861491255312,secure
2025-08-08 22:38:03.487356,0,124,1,90.57148152273629,0.9914913589588993,secure
2025-08-08 22:43:03.487356,0,83,1,93.43573543360195,0.9982208063974806,secure
2025-08-08 22:48:03.487356,0,65,1,97.52781390299108,0.9836762455936879,secure
2025-08-08 22:53:03.487356,0,64,1,96.17348311678751,0.9993459745230366,secure
2025-08-08 22:58:03.487356,0,63,1,96.66409165136936,0.9948958694912806,secure
2025-08-08 23:03:03.487356,0,100,1,91.71437012780217,0.9946303223057618,secure
